id,created_at,attitudes_count,comments_count,reposts_count,screen_name,follow_count,followers_count,gender,text
4403649805050534,2019-08-10,1087,2581,182,娱乐八阿姐,305,1852445,f,#影院否认上海堡垒票房造假#看过的网友觉得怎么样？ 是不是真的只值3.5分？#上海堡垒评分# 
4403413708060191,2019-08-09,3139,863,1372,镰刀刮腋毛,1160,5364228,m,#上海堡垒陆沉# 的时候。。。看到了我公司的楼被炸了。。。那一刻我脑袋里只有一个念头：是不是不用上班了？！！ 
4403882530878281,2019-08-10,6316,1276,1165,圈外老鬼,151,3205242,m,#上海堡垒官博#票房口碑接连扑街，一连发4条微博质问：这是烂片？你觉得这个电影是不是烂片？ 圈外老鬼的微博投票 
4403686216787515,2019-08-10,830,813,423,娱乐圈吃瓜鹅,387,3469113,m,#上海堡垒评分# 鹿晗新电影评分已经降到了3.4，可是另一边演员还是活在虚假繁荣里。我们的电影观众或者准确的说部分流量粉丝是没有电影审美的，他们不知道什么是好作品，也不清楚一味尬夸捧起的低水准电影会对中国电影市场带来多么大的灾难！烂片我们必须要抵制起来，如果烂片横行那就是劣币驱逐良币！ 
4403329411385218,2019-08-09,7153,64,25,娱蜀黍,509,3805722,m,鹿晗#上海堡垒#今日首映 你会去影院观看嘛？ 娱蜀黍的微博投票 
4403341587282918,2019-08-09,5660,771,303,高以翔Godfrey,614,5575337,m,我们影院见[給力]@电影上海堡垒 
4403827731866025,2019-08-10,343,60,91,鹿晗吧上海分会,53,14645,m,鹿晗超话#鹿晗上海堡垒# 810包场在这恶劣的环境下落下帷幕，感谢所有不畏台风依然到场支持的鹿饭们小沪也要感谢现场各位管理，辛苦了风里雨里，小沪依然在811现场等你们 
4403070421293658,2019-08-08,2318,210,519,电影上海堡垒,25,194884,m,#全世界替江洋向林澜告白# 林澜，江洋喜欢你。———长沙堡垒#电影上海堡垒#  电影上海堡垒的微博视频 
4402320718556236,2019-08-06,1598,275,362,旅行厨男,731,2311837,m,上海堡垒[星星][星星][星星][星星]，#欢乐暑期档# 之前厨男我曾经说过，其实鹿晗对待工作还是非常认真的，而且从本色出演的《重返20岁》到现在，我其实可以蛮明显感觉到他在表演上的努力和进步。所以他在国产科幻片还很不为人看好的时候接下《上海堡垒》，我觉得少年勇气可嘉；更欣慰的是， ...全文
4403389884421647,2019-08-09,10779,265,11,虎扑的步行街,2235,4902348,m,#步行街话题# 备受争议！你看好《上海堡垒》 这部电影吗？ 虎扑的步行街的微博投票 
4404055004478991,2019-08-11,2546,716,461,圈老汉,355,9294934,m,#上海堡垒导演道歉# #流浪地球# 打开了科幻之门，上海堡垒关闭了科幻之门，这是故意搞臭你们的努力。不吹不黑，从中立的角度谈，确实，很大气，立意高，能自洽，显示了中国科幻人特有的浪漫情怀。尤其是在危急存亡之际闪耀出的大无畏的勇气与可歌可泣的爱情都让人泪目，全片水平之高，对比好莱坞很多片 ...全文
4403334208961655,2019-08-09,5268,1621,374,杰2c1,454,38615,m,#上海堡垒陆沉#特效真的很棒，上海陆沉的震撼感一定要去电影院亲自体验。另外电影中还有感情戏，看哭了很多观众电影上海堡垒的微博视频 
4403475180221830,2019-08-09,4337,394,335,10月8号扎心了,741,35121,m,#黄子韬 鹿晗#  lh明明这么辛苦，却啥也不说，坚持路演，大家多多支持他的心血上海堡垒吧 
4403392069673992,2019-08-09,1962,676,123,豆瓣电影,313,18405397,m,【上海堡垒 今日上映】世界末日的炮声响起，上海成为最后战场，灰鹰小队 @M鹿M @舒淇 誓死守卫，人类最后的一场战争就此热血开篇！《上海堡垒》今日上映，鹿晗邀你一起铸就堡垒～ 
4403415390406117,2019-08-09,2113,436,1552,猫眼大明星,859,699288,f,独家对话鹿晗超话 ：自述接拍#电影上海堡垒#原因，分析江洋人物心理，团结是必杀技。被夸很讲义气，@M鹿M 笑着回应：“还行吧哈哈哈”。自曝开拍前大家为了代入角色一起训练，拍摄时和剧组打成一片 鹿哥真的是太🉑️啦！！关注+转发，带话题#鹿晗666#发出你的影评，播放量达到150万 ...全文
4403713101705721,2019-08-10,3563,578,1256,勇哥的光芒V,1478,692477,m,鹿晗超话#上海堡垒评分# 这个营销号真不要脸，收钱黑电影买水军黑电影，肆意抹黑别人的努力丧尽天良 
4403413708060191,2019-08-09,3139,863,1372,镰刀刮腋毛,1160,5364228,m,#上海堡垒陆沉# 的时候。。。看到了我公司的楼被炸了。。。那一刻我脑袋里只有一个念头：是不是不用上班了？！！ 
4403882530878281,2019-08-10,6316,1276,1165,圈外老鬼,151,3205242,m,#上海堡垒官博#票房口碑接连扑街，一连发4条微博质问：这是烂片？你觉得这个电影是不是烂片？ 圈外老鬼的微博投票 
4403686216787515,2019-08-10,830,813,423,娱乐圈吃瓜鹅,387,3469113,m,#上海堡垒评分# 鹿晗新电影评分已经降到了3.4，可是另一边演员还是活在虚假繁荣里。我们的电影观众或者准确的说部分流量粉丝是没有电影审美的，他们不知道什么是好作品，也不清楚一味尬夸捧起的低水准电影会对中国电影市场带来多么大的灾难！烂片我们必须要抵制起来，如果烂片横行那就是劣币驱逐良币！ 
4403329411385218,2019-08-09,7153,64,25,娱蜀黍,509,3805722,m,鹿晗#上海堡垒#今日首映 你会去影院观看嘛？ 娱蜀黍的微博投票 
4403401347885222,2019-08-09,1176,587,182,口袋电影,636,5651551,f,鹿晗超话 鹿晗舒淇主演的#电影上海堡垒# 今天刚上映评分一路下跌，网友有反映存在恶意刷差评的问题，是不是真假不作评论，只是想说，一部电影的拍摄有着许多台前幕后工作人员的付出，电影有优点我们鼓励，有不足还需改进，对于还没看的朋友，希望看过之后可以客观的表达自己的意见。 
4403820064951498,2019-08-10,1761,311,937,LionHeartLionHeart,159,22039,f,今日份上海堡垒自娱自乐冷知识1、东方明珠电视塔为啥木有倒因为它特殊的结构，空心筒+百米斜拉（3个岔开的腿），跟浦东的其他超级建筑土木结构不一样（见第2题），最根本原因它是国人自主设计、建造作品2、浦东其他高层为啥倒了呢？我觉得赖上海大炮，上海的积沙软土地基建超高层以前 ...全文
4403814058443147,2019-08-10,400,462,64,观察者网,1166,8953738,m,昨天（9日），伴随着台风“利奇马”的呼啸，电影《上海堡垒》正式“登陆”全国院线。然而，这部滕华涛执导，根据江南同名小说改编，鹿晗、舒淇主演的科幻电影一上映，就收获了3.4的豆瓣评分……还有网友评价到：“《流浪地球》打开了中国科幻片的大门，而《上海堡垒》又把这扇大门关上了……”在知 ...全文
4404051498715173,2019-08-11,199,207,52,每日经济新闻,1302,40342149,m,#上海堡垒票房# 【#上海堡垒导演道歉#：一路看评论，批评是最多的】鹿晗舒淇主演的电影《上海堡垒》目前豆瓣3.3，淘票票评分6.0，猫眼评分6.0，上映三天票房未破亿。今早，上海堡垒导演滕华涛在其微博详述影片受到的争议，表示道歉，称谢谢大家的批评。他称“看到有网友说——《流浪地球》打开了 ...全文
4403808307999162,2019-08-10,364,21,25,鹿晗公益联合应援站,52,10101,f,鹿晗超话#鹿晗上海堡垒# @M鹿M @电影上海堡垒 6城联合包场——厦门地区 用这一仗，赢你和勋章，祝上海堡垒票房大卖，鹿晗加油[加油][加油][加油]感谢此次参与厦门地区包场的鹿饭们，6城联合包场厦门站，圆满结束！！ 
4403363065979822,2019-08-09,1057,524,300,圈内老铁,2215,2721079,m,#上海堡垒# 看完电影我真的好吃潘翰田这种人设！有情义有担当看着猛男一个内心其实又很温柔，超A的好吗！！！好想看潘翰田载着媳妇儿在上海的大马路上飙车啊！！！！话说潘翰田的演员王森本人也是个摩的大飚客，平时没事就泡健身房，没事还去挑战下极限运动，这不就是潘翰田本人吗！！！#潘翰田好A# 
4403664942391708,2019-08-10,8369,89,17,吃瓜鹅每日爆,257,1704727,m,#上海堡垒评分# 鹿晗演的《上海堡垒》，大家看了吗，怎么样？ 吃瓜鹅每日爆的微博投票 
4403674593984112,2019-08-10,1430,121,225,10月8号扎心了,741,35121,m,#上海堡垒评分# lh真正的堡垒，是全体工作人员挑战和探索影视工业体系的决心和勇气。”影片已全国上映，电影院见！[加油]，不管是夸奖还是批评，都会接受 电影上海堡垒的微博视频 
4403429646311758,2019-08-09,1453,228,1157,Wake_Up_琪,530,869,f,鹿晗超话#鹿晗上海堡垒# 小姐妹说得很棒我们不接受没有看过电影就随随便便的评论哦 Wake_Up_琪的微博视频 
4403333181681902,2019-08-09,9296,177,13,网红揭秘,377,3608629,f,《上海堡垒》豆瓣评分4.2，将近一半打了一星，你怎么看？ 网红揭秘的微博投票 
4403484847847810,2019-08-09,1383,284,269,Zoffy大饼-CasterCrewX-CrewRF,697,593001,m,@电影上海堡垒 ！！！ 
4404022079175175,2019-08-11,2094,361,37,空白的如同一张废纸,720,122,f,#上海堡垒票房#你拒绝，我拒绝，烂片就该被血虐你不看，我不看，流量明星就玩蛋你也喷，我也喷，资本掉进大深坑你醒悟，我醒悟，科幻踏上正规路 
4403364017994201,2019-08-09,240,63,91,南山渡海去,342,9548,f,#上海堡垒#上豆瓣看了一眼，意料之中的结果，只觉得悲哀又可笑。上海堡垒今天才刚刚正式上映，之前总共就那么些场的路演，可这些差评的时间呢？几天前，十几个小时前，请问你们是组团去看了路演和零点场然后约好一起评分吗？至少从这些人的主页我看不到任何可以证明的票根或痕迹，甚至有些人的差评居然 ...全文
4403344170872845,2019-08-09,2468,64,85,这个芝士不太冷,123,515541,m,#上海堡垒#🆚#电影哪吒之魔童降世# 今天刚上映的上海堡垒和已经上映两周的哪吒，今日票房谁会更高呢。哪吒上映第15天，已经保持了14天的单日票房冠军，今天能再创造奇迹吗。（目前上海堡垒大幅领先）【更新】哪吒票房反超上海堡垒 这个芝士不太冷的微博投票 
4404009148161188,2019-08-11,1619,644,170,星综屏影,465,1783643,m,#上海堡垒票房#鹿晗和舒淇主演的《上海堡垒》预测票房已经跌至1.38亿，上映3天目前票房刚过亿，评分更是跌至3.3。你看这部电影了吗？你给它打几分？ 
4404049031578446,2019-08-11,2318,218,149,影视君,67,2352768,m,#上海堡垒票房# 来说说你感觉被骗进电影院才看的电影是哪些？ 影视君的微博投票 
4403523673927879,2019-08-09,10797,190,68,八组兔区每日揭秘,192,1527749,m,#影院否认上海堡垒票房造假# 这个操作你怎么看 八组兔区每日揭秘的微博投票 
4403688892139766,2019-08-10,1681,2146,1566,深度影视圈,91,6351303,f,#上海堡垒评分# 不至于低到这种地步。之前看到爆料截图有人在学生群发招聘去刷黑，当天凌晨电影一开画就涌进大量一星，也确实比较诡异。 
4403808307999162,2019-08-10,364,21,25,鹿晗公益联合应援站,52,10101,f,鹿晗超话#鹿晗上海堡垒# @M鹿M @电影上海堡垒 6城联合包场——厦门地区 用这一仗，赢你和勋章，祝上海堡垒票房大卖，鹿晗加油[加油][加油][加油]感谢此次参与厦门地区包场的鹿饭们，6城联合包场厦门站，圆满结束！！ 
4403363065979822,2019-08-09,1057,524,300,圈内老铁,2215,2721079,m,#上海堡垒# 看完电影我真的好吃潘翰田这种人设！有情义有担当看着猛男一个内心其实又很温柔，超A的好吗！！！好想看潘翰田载着媳妇儿在上海的大马路上飙车啊！！！！话说潘翰田的演员王森本人也是个摩的大飚客，平时没事就泡健身房，没事还去挑战下极限运动，这不就是潘翰田本人吗！！！#潘翰田好A# 
4403664942391708,2019-08-10,8369,89,17,吃瓜鹅每日爆,257,1704727,m,#上海堡垒评分# 鹿晗演的《上海堡垒》，大家看了吗，怎么样？ 吃瓜鹅每日爆的微博投票 
4403674593984112,2019-08-10,1430,121,225,10月8号扎心了,741,35121,m,#上海堡垒评分# lh真正的堡垒，是全体工作人员挑战和探索影视工业体系的决心和勇气。”影片已全国上映，电影院见！[加油]，不管是夸奖还是批评，都会接受 电影上海堡垒的微博视频 
4403429646311758,2019-08-09,1453,228,1157,Wake_Up_琪,530,869,f,鹿晗超话#鹿晗上海堡垒# 小姐妹说得很棒我们不接受没有看过电影就随随便便的评论哦 Wake_Up_琪的微博视频 
4403340244830382,2019-08-09,9172,327,43,虎扑的步行街,2235,4902348,m,#步行街话题# 《上海堡垒》开画4.2分，符合你的心理预期吗？ 虎扑的步行街的微博投票 
4403387497686107,2019-08-09,2459,1068,964,娱叔,334,6915779,m,#上海堡垒#今日上映今日开分，开分4.2，不到半天时间快速滑落至3.6？被挖出有人恶意下下单黑，这是有多大的仇？ 
4403872942185505,2019-08-10,251,41,92,鹿晗吧广东分会,115,33978,f,鹿晗超话鹿晗超话#鹿晗上海堡垒# 【鹿晗吧广东分会包场第五场-广州白云】这座在紫色大丽花盛开下的城市，因外星入侵而打响的战争号角已传遍整个世界。在这座非凡的城市，军人们用热血与无畏向捕食者开战，向外星母舰开炮！这一战，守护堡垒，终赢勋章！不负热血，不负@M鹿M 江洋！[加油] ...全文
4403756479578794,2019-08-10,923,216,493,中国银幕,439,89805,f,由滕华涛执导，根据江南同名小说改编，鹿晗超话 、舒淇超话 领衔主演的#电影上海堡垒# 正在热映中。这场末日之战中最动人的一笔，当属江洋（鹿晗饰）与林澜（舒淇饰）那段遗憾的末日暗恋。尤其是片尾彩蛋，回到两人最初相遇的地方，随着《世界末日》的缓缓响起，一下子戳中了观众的心，让许多 ...全文
4403343339963885,2019-08-09,1314,1547,210,影视娱乐圈,2256,1805619,f,鹿晗舒淇主演的#上海堡垒#豆瓣评分只有3.9分了，这片前段时间宣传得那么厉害，据说路演还要1000块，没想到直接扑了 
4404076839902047,2019-08-11,312,390,159,麻辣婊哥,488,1921709,m,上海堡垒导演道歉的微博评论下面，被鹿晗的粉丝一水的控评，说是“大家对鹿晗带有偏见”我们看看鹿晗的这偏见是大家都带有有色眼镜，还是鹿晗自己作的啊。拍戏的时候，导演一喊卡，他就跑去看比赛了，心思完全就不在作品上；作品出来后被网友质疑的时候，鹿晗自己给自己找台阶，说自己还只是个出道5 ...全文
4403514694396549,2019-08-09,2269,244,249,勇哥的光芒V,1478,692477,m,上海堡垒[星星][星星][星星][星星][星星]，#欢乐暑期档##电影上海堡垒##上海堡垒# 特效真的不错，演员的演技都在线，配乐很大气，上海大炮很震撼。背后的资本博弈让堡垒做了炮灰，某些水军团队拼了命在抹黑这部作品，能想象出他们面目狰狞地在背后一边耍各种手段一边偷乐。没事，于我而言， ...全文
4403853112356603,2019-08-10,507,387,281,伊利达雷之怒,278,158852,m,#电影上海堡垒# 官博这是心态崩了？ 
4403829598940142,2019-08-10,288,115,80,高以翔吧官方微博,108,64362,m,高以翔超话#高以翔上海堡垒# 190810  #2019林书豪明星赛# 9p@高以翔Godfrey 举报九号球衣帅哥持帅行凶！ 
4404062113662674,2019-08-11,839,200,179,娱闻少女,185,5725098,f,#鹿晗##上海堡垒导演道歉#鹿晗：“很难做到让每个人都喜欢，但希望大家给我一个进步的过程”，对于肯定的评价，“我只是一个新人，还要努力钻研演技” 鹿晗加油总有一天你会被认可得 
4403396683216070,2019-08-09,620,122,105,圈内教父,999,8092653,m,#黄子韬 鹿晗# 宣传小能手黄子韬上线发博：“大家好我是鹿晗。今天我的电影 《上海堡垒》上映，希望大家可以多多支持，爱你们。  看起来 ”皮皮韬为好兄弟鹿晗宣传电影！燃炸的兄弟情@M鹿M @猜猜下个会是谁 
4403386553799493,2019-08-09,2571,76,5,电影神吐槽,232,5162276,m,#上海堡垒# 鹿晗舒淇主演的科幻片上映当日口碑遭遇滑铁卢，遭遇如同2016年张艺谋的《长城》，那些年，让你失望的电影还记得吗？ 电影神吐槽的微博投票 
4403787579731937,2019-08-10,908,748,19,一条大鱼游啊游0708,237,182,m,有这个买热搜的闲钱还不如刷刷票房，两天都没一亿，赔的底裤都没了，还在那里尬吹有意思么。电影不好看就是不好看，在流量至上已经过去的当下，作品完成度和作品的票房息息相关，好的电影会有好的成绩这是必然的，再怎么黑也盖不住这种光，参考战狼2，你把观众当傻子那就只能接受市场的淘汰。现在大众 ...全文
4402941098082660,2019-08-08,991,476,1090,康佳集团,275,2097888,m,#因AI勇敢，为爱而战# 天幕坠落，家园沦陷，战斗的号角已经吹响。8月9日，康佳与#电影上海堡垒# 一起奔赴战场，堡卫地球家园！  抽奖详情 
4403339301437818,2019-08-09,443,32,8,夏梓桐,468,1497708,f,今早打开视频app，系统自动为我播放了嘉灵过往的作品。嗯...This app is smart enough to know who my friends are [调皮]那我们今天去看上海堡垒里的611吧！@孙嘉灵儿_ 
4403675608780284,2019-08-10,810,352,119,扒明星事,416,1733967,m,#上海堡垒评分#现在已经低到3.5看见大家都在黑鹿晗，电影并不是鹿晗一个人的。作为演员他能做的只是演技在线，保持客观的态度去理性对待才是对大家都公平的。有真正去看了这部电影的吗？真的值3.5分吗？ 
4402376926858620,2019-08-06,3459,601,1927,HAN-I_晗爱-鹿晗个站,16,371544,m,鹿晗超话HAN-I·晗爱 | 视频[ 190806 堡垒南京路演]&gt;&gt;&gt;江洋同学，你怎么自己乱爆料～既然你说了，我就发了哟 HAN-I_晗爱-鹿晗个站的微博视频 
4403327548501158,2019-08-09,1482,352,126,扒明星事,416,1733967,m,#上海堡垒#一千个人里有一千个哈姆雷特，黑它的前提是你们看过恶意一星不可取，上海堡垒加油[加油] 
4403649805050534,2019-08-10,1087,2581,182,娱乐八阿姐,305,1852445,f,#影院否认上海堡垒票房造假#看过的网友觉得怎么样？ 是不是真的只值3.5分？#上海堡垒评分# 
4403408561500962,2019-08-09,9168,334,38,星扒客Firstly,656,1581167,f,#黄子韬 鹿晗#鹿晗的《上海堡垒》今天上映，在他演过的电影中，你最喜欢鹿晗演的哪部电影？ 星扒客Firstly的微博投票 
4403688225051169,2019-08-10,3035,1171,240,娱真香,1043,4552793,m,#上海堡垒评分# #粉丝叫错鹿晗电影角色名# 已经看过电影的观众都表示上海堡垒的特效真的不错，场景很震撼，演员演技也很好，感情戏也很到位，黑子真的不至于要这么踩，不懂那些打一星的是怎么想的，这对鹿晗的偏见太大了吧。真的请大家放下成见，进电影院用心观看感受一下吧。也可能是某些人看惯了国外 ...全文
4403467827519983,2019-08-09,848,1904,52,成都商报,862,13352249,f,【鹿晗新片《上海堡垒》遭遇差评 豆瓣超五成评价给了一星】#上海堡垒遭遇差评# 由滕华涛执导，江南同名小说改编，鹿晗、舒淇领衔主演的科幻战争电影《上海堡垒》今日全国公映。影片上映后遭遇差评，截止记者发稿时，《上海堡垒》豆瓣评分仅为3.6分，57.6%的观众为影片打出了一星。对此，红星新闻记者联 ...全文
4403332477472700,2019-08-09,1143,267,172,柿子娱乐,593,4978386,f,#上海堡垒# 不接受无端恶意！第一场还没结束吧？请看过再做评价！！你们都啥时候和江洋见面呀@M鹿M 
4403513990205169,2019-08-09,676,333,92,鹿晗数据助力群,180,148003,m,鹿晗超话#电影上海堡垒# @M鹿M       有群里妹子赶了三场就说吃不消了，而我们家鹿宝一天要赶那么多场，可想而知身体是个怎样的状态！还要面对外界的种种质疑与恶意！真的非常心痛！       来，一人来一句：“江洋，好好睡，晚安！”给他我们仅有的一点安慰与鼓励吧！！！ 
4402715880611618,2019-08-07,3562,363,862,电影上海堡垒,25,194884,m,#电影上海堡垒# 【路演现场】之：白雪公主来了！ 电影上海堡垒的微博视频 
4403399074353839,2019-08-09,1938,850,779,乔凯文,476,1288428,m,今天上海堡垒首映，作为科幻迷，跑去看了，先说结论:值得看的科幻电影。之前有网友告诉我说这是一部言情片，看过之后，我想说，这只是剧情比较完善的科幻片。我仅针对电影本身，谈一下我的感受。因为我对电影还是比较严格的，所以让我打分，我打7分，不能说很优秀，但是起码是一部及格的电影，客观评价 ...全文
4403362583754586,2019-08-09,1794,146,480,林俊杰今天翻你牌了吗,471,139,f,#电影上海堡垒# 不带任何成见的讲，特效真心不错，特别是上海大炮出水那一段很震撼，灰鹰小队队员牺牲的时候还蛮感动的.剧情如果可以再紧凑一点就更完美了！但也算是国产科幻的一大进步了，国产科幻加油！（去看影片的朋友一定要坚持到最后，有彩蛋的哦！） @电影上海堡垒 
4403342543149896,2019-08-09,1204,171,279,影视剧未央,657,3505443,f,鹿晗专访：质疑永远很多，佛系一点～鹿晗：理智追星 把偶像当成动力；三巡明年；三十而立，希望越来越成熟 有责任感，我现在内心还是小孩；有质疑很正常，每个人有看法观点 大部分人有带入感 对得起自己就ok，质疑的的东西会很多的，好莱坞影帝也有很多人质疑，佛系一点～@M鹿M #黄子韬 鹿晗#  ...全文
4403865438826804,2019-08-10,4594,4344,527,电影上海堡垒,25,194884,m,好好睡，晚安。#电影上海堡垒# 
4404076839902047,2019-08-11,312,390,159,麻辣婊哥,488,1921709,m,上海堡垒导演道歉的微博评论下面，被鹿晗的粉丝一水的控评，说是“大家对鹿晗带有偏见”我们看看鹿晗的这偏见是大家都带有有色眼镜，还是鹿晗自己作的啊。拍戏的时候，导演一喊卡，他就跑去看比赛了，心思完全就不在作品上；作品出来后被网友质疑的时候，鹿晗自己给自己找台阶，说自己还只是个出道5 ...全文
4403514694396549,2019-08-09,2269,244,249,勇哥的光芒V,1478,692477,m,上海堡垒[星星][星星][星星][星星][星星]，#欢乐暑期档##电影上海堡垒##上海堡垒# 特效真的不错，演员的演技都在线，配乐很大气，上海大炮很震撼。背后的资本博弈让堡垒做了炮灰，某些水军团队拼了命在抹黑这部作品，能想象出他们面目狰狞地在背后一边耍各种手段一边偷乐。没事，于我而言， ...全文
4403853112356603,2019-08-10,507,387,281,伊利达雷之怒,278,158852,m,#电影上海堡垒# 官博这是心态崩了？ 
4403829598940142,2019-08-10,288,115,80,高以翔吧官方微博,108,64362,m,高以翔超话#高以翔上海堡垒# 190810  #2019林书豪明星赛# 9p@高以翔Godfrey 举报九号球衣帅哥持帅行凶！ 
4402772595917165,2019-08-07,3099,492,1919,给予贝贝勇气的大鹅,165,210,f,鹿晗超话#电影上海堡垒# 关于江洋发型，导演的回应问:我看网上很多人对片中江洋的发型很有争议，感觉江洋作为一个军人的话，那个发型好像有点不合适，想问一下导演对此有什么想说的？答:“其实是这样的，因为我们自己的设定江洋这个人物他是从大学刚毕业的，而他进入到的UNDC是一个联合抵抗力量 ...全文
4402412619790652,2019-08-06,1118,165,346,7号小鹿文化娱乐无限公司,14,9480,m,鹿晗超话 20190806上海堡垒南京路演应援现场报告，如图。由@Minerva猫 和 @7号小鹿文化娱乐无限公司 联合应援，祝电影上海堡垒票房大卖。见证你勇展少年意气，见证你热血开战，见证你演绎末日爱情。愿永远留在你身边，愿初心不改共你前行。@M鹿M 晚安，好好睡 
4403541730498308,2019-08-10,992,55,103,10月8号扎心了,741,35121,m,#影院否认上海堡垒票房造假# lh真正的堡垒，是全体工作人员挑战和探索影视工业体系的决心和勇气。”影片已全国上映，电影院见！[加油]，不管是夸奖还是批评，都会接受 电影上海堡垒的微博视频 
4403171394661427,2019-08-09,720,60,109,杰2c1,454,38615,m,鹿晗超话 看口型，鹿晗哥哥也说了票房大卖，他说大卖就能大卖👏👏👏 杰2c1的微博视频 
4403759511883001,2019-08-10,569,71,99,贼叉,677,2314689,m,妈个鸡，谁这么有才，哈哈哈哈啊哈哈哈。。。。流浪地球和上海堡垒，哈哈哈哈哈哈哈哈。。。。图片来自@超大善舞精灵 
4403690003662712,2019-08-10,255,480,56,游民星空,329,4320019,m,#上海堡垒评分# 《上海堡垒》的猫眼评分已从开局的7.0分降至6.6分，淘票票平台分数现也只有6.2分，豆瓣分数跌至3.4分。票房方面，《上海堡垒》还没破亿，昨日日冠依旧是《哪吒》，实时票房榜上，《上海堡垒》已滑至第四，今天该片的票房成绩如何，还要待后续观察。面对低迷的口碑，《上海堡垒》官方 ...全文
4403550660650763,2019-08-10,972,452,10,超Carry的柴西,634,552652,f,朋友圈好多人骂上海堡垒难看hhhhh搞得我都想去看看了有看过了的吗 
4403500152482722,2019-08-09,715,42,138,DoctorChopin,256,218044,f,上海堡垒[星星][星星][星星][星星][星星]，爽！！！当个爽片看绝对可以五星！！！！买的screenX简直不要太值！！！每一秒战斗场面 都是实打实的烧钱 烧的好爽 好值本社畜上了一个周班看一场酣畅淋漓的上海堡垒真的觉得好解压端出上海大炮的那一刻 我喊出来三个字：我可以（朋友：可以， ...全文
4403351405637119,2019-08-09,408,688,161,游民星空,329,4320019,m,【《上海堡垒》豆瓣评分解禁：4.2分 1星占比超40%】由鹿晗、舒淇主演，江南原作改编的科幻电影《上海堡垒》今日正式上映，实时票房排名超越了蝉联多日单日票房冠军的《哪吒》，现居第一，电影评分也已解禁。《上海堡垒》豆瓣开局4.2分，截至发稿前，猫眼和淘票票平台的评分尚未解禁，从评分比例来看， ...全文
4404006589507082,2019-08-11,685,713,281,圈内密探,288,5177188,m,#上海堡垒票房# 鹿晗、舒淇主演的《上海堡垒》猫眼最新总票房预测已跌至1.3亿了，豆瓣评分跌至3.3，猫眼大众口评分跌至6.1，鹿晗还是去提升下演技吧…… 
4403381864504152,2019-08-09,804,259,58,Blood旌旗,636,952536,m,抵制《上海堡垒》就是对中国科幻电影最好的支持。 
4403385161606491,2019-08-09,500,93,41,a吴墨墨,138,175,f,勋鹿超话    成都堡垒呼叫上海堡垒     a吴墨墨的微博视频 
4403333181681902,2019-08-09,9296,177,13,网红揭秘,377,3608629,f,《上海堡垒》豆瓣评分4.2，将近一半打了一星，你怎么看？ 网红揭秘的微博投票 
4403484847847810,2019-08-09,1383,284,269,Zoffy大饼-CasterCrewX-CrewRF,697,593001,m,@电影上海堡垒 ！！！ 
4404059894873735,2019-08-11,2537,1151,451,电影影视评论员,681,4438363,m,#上海堡垒票房#不佳，#上海堡垒导演道歉#票房不佳，导演道歉让我们看到，观众的眼光是雪亮的，好不好看，单粉丝说了不算。我不是药神，红海行动，哪吒已经证明，只有扎实的剧本，实力的演员，突破创新才能获得市场的认可，流量明星只有自己的粉丝买账，成绩不好理所当然，因为粉丝毕竟是局部，大众才是 ...全文
4404022079175175,2019-08-11,2094,361,37,空白的如同一张废纸,720,122,f,#上海堡垒票房#你拒绝，我拒绝，烂片就该被血虐你不看，我不看，流量明星就玩蛋你也喷，我也喷，资本掉进大深坑你醒悟，我醒悟，科幻踏上正规路 
4403364017994201,2019-08-09,240,63,91,南山渡海去,342,9548,f,#上海堡垒#上豆瓣看了一眼，意料之中的结果，只觉得悲哀又可笑。上海堡垒今天才刚刚正式上映，之前总共就那么些场的路演，可这些差评的时间呢？几天前，十几个小时前，请问你们是组团去看了路演和零点场然后约好一起评分吗？至少从这些人的主页我看不到任何可以证明的票根或痕迹，甚至有些人的差评居然 ...全文
4403344170872845,2019-08-09,2468,64,85,这个芝士不太冷,123,515541,m,#上海堡垒#🆚#电影哪吒之魔童降世# 今天刚上映的上海堡垒和已经上映两周的哪吒，今日票房谁会更高呢。哪吒上映第15天，已经保持了14天的单日票房冠军，今天能再创造奇迹吗。（目前上海堡垒大幅领先）【更新】哪吒票房反超上海堡垒 这个芝士不太冷的微博投票 
4404009148161188,2019-08-11,1619,644,170,星综屏影,465,1783643,m,#上海堡垒票房#鹿晗和舒淇主演的《上海堡垒》预测票房已经跌至1.38亿，上映3天目前票房刚过亿，评分更是跌至3.3。你看这部电影了吗？你给它打几分？ 
4404049031578446,2019-08-11,2318,218,149,影视君,67,2352768,m,#上海堡垒票房# 来说说你感觉被骗进电影院才看的电影是哪些？ 影视君的微博投票 
4403155741425154,2019-08-08,2574,184,333,电影上海堡垒,25,194884,m,#电影上海堡垒# 【路演现场】上海堡垒收到长沙堡垒、苏州堡垒呼叫！ 电影上海堡垒的微博视频 
4402926807771689,2019-08-08,1575,338,726,淘票票,604,1592672,f,最幸福的事，莫过于一睁眼就看到想念的人。#8.8有好事# 打开@支付宝 搜@淘票票，看鹿晗@M鹿M 主演的新片《上海堡垒》，明日即将上映，赶紧购票吧！鹿晗超话 淘票票的秒拍视频 
4403484847847810,2019-08-09,1383,284,269,Zoffy大饼-CasterCrewX-CrewRF,697,593001,m,@电影上海堡垒 ！！！ 
